timestamp,symbol,open,high,low,close,volume,trade_count,vwap
2025-01-24 14:30:00-05:00,AAPL,222.34,222.88,222.32,222.56,48811.0,737.0,222.67232
2025-01-24 15:00:00-05:00,AAPL,222.54,222.92,221.42,222.3,79065.0,944.0,222.280037
2025-01-24 15:30:00-05:00,AAPL,222.33,223.04,222.215,222.85,192313.0,2131.0,222.636804
2025-01-27 09:30:00-05:00,AAPL,224.02,227.67,224.02,225.675,461565.0,5329.0,226.46926
2025-01-27 10:00:00-05:00,AAPL,225.645,227.25,224.83,227.245,164827.0,2101.0,225.518349
2025-01-27 10:30:00-05:00,AAPL,227.205,228.575,227.11,227.82,169494.0,2358.0,227.843966
2025-01-27 11:00:00-05:00,AAPL,227.77,228.82,227.51,228.49,205668.0,3034.0,228.207326
2025-01-27 11:30:00-05:00,AAPL,228.46,229.77,228.225,228.4,225303.0,2422.0,228.920216
2025-01-27 12:00:00-05:00,AAPL,228.37,230.1,228.33,230.07,108789.0,1440.0,229.115892
2025-01-27 12:30:00-05:00,AAPL,230.09,230.46,229.82,230.15,125516.0,1736.0,230.190818
2025-01-27 13:00:00-05:00,AAPL,230.17,231.37,230.12,231.31,131652.0,1647.0,230.859994
2025-01-27 13:30:00-05:00,AAPL,231.29,231.77,231.02,231.5,148797.0,2090.0,231.451363
2025-01-27 14:00:00-05:00,AAPL,231.45,232.14,231.0,232.04,102401.0,1392.0,231.454517
2025-01-27 14:30:00-05:00,AAPL,232.01,232.01,230.16,231.585,138717.0,1702.0,231.134281
2025-01-27 15:00:00-05:00,AAPL,231.59,231.9,230.23,230.68,216949.0,2389.0,231.070171
2025-01-27 15:30:00-05:00,AAPL,230.67,231.355,228.48,229.98,455896.0,4399.0,229.791464
2025-01-28 09:30:00-05:00,AAPL,230.85,235.55,230.85,234.76,417605.0,3763.0,234.077733
2025-01-28 10:00:00-05:00,AAPL,234.66,237.79,234.415,237.64,248859.0,2404.0,236.432959
2025-01-28 10:30:00-05:00,AAPL,237.645,239.24,237.63,238.8,259965.0,3155.0,238.343685
2025-01-28 11:00:00-05:00,AAPL,238.885,239.43,238.18,238.95,151567.0,1689.0,238.980406
2025-01-28 11:30:00-05:00,AAPL,239.18,240.19,239.18,239.71,158785.0,1699.0,239.626538
2025-01-28 12:00:00-05:00,AAPL,239.715,240.17,238.2,238.535,112233.0,1280.0,239.31137
2025-01-28 12:30:00-05:00,AAPL,238.64,238.92,238.27,238.71,69752.0,905.0,238.632968
2025-01-28 13:00:00-05:00,AAPL,238.79,239.25,238.48,238.745,84611.0,895.0,238.812117
2025-01-28 13:30:00-05:00,AAPL,238.76,239.03,238.63,238.8,66735.0,895.0,238.796669
2025-01-28 14:00:00-05:00,AAPL,238.815,239.085,238.6,238.75,77028.0,760.0,238.786507
2025-01-28 14:30:00-05:00,AAPL,238.82,239.48,238.8,239.165,61158.0,786.0,239.22768
2025-01-28 15:00:00-05:00,AAPL,239.17,239.24,238.31,238.83,77663.0,958.0,238.799877
2025-01-28 15:30:00-05:00,AAPL,238.84,238.96,237.77,238.23,222129.0,2657.0,238.433728
2025-01-29 09:30:00-05:00,AAPL,234.15,236.25,234.05,235.77,170699.0,1970.0,235.360615
2025-01-29 10:00:00-05:00,AAPL,235.84,237.105,235.61,236.82,113586.0,1225.0,236.42868
2025-01-29 10:30:00-05:00,AAPL,236.75,238.0,236.75,237.78,63370.0,1405.0,237.514405
2025-01-29 11:00:00-05:00,AAPL,237.77,237.91,236.44,236.58,52336.0,805.0,237.128505
2025-01-29 11:30:00-05:00,AAPL,236.545,237.19,236.13,236.54,85621.0,1110.0,236.794964
2025-01-29 12:00:00-05:00,AAPL,236.585,237.18,236.325,236.8,57181.0,676.0,236.706216
2025-01-29 12:30:00-05:00,AAPL,236.815,236.895,235.99,236.03,30977.0,485.0,236.47796
2025-01-29 13:00:00-05:00,AAPL,236.04,237.4,235.57,237.4,54187.0,708.0,236.447744
2025-01-29 13:30:00-05:00,AAPL,237.45,237.655,236.87,236.99,29753.0,494.0,237.187182
2025-01-29 14:00:00-05:00,AAPL,236.94,237.18,236.31,236.57,41506.0,562.0,236.712241
2025-01-29 14:30:00-05:00,AAPL,236.42,238.28,236.42,238.04,101170.0,1195.0,237.614028
2025-01-29 15:00:00-05:00,AAPL,238.04,239.22,237.73,239.04,85123.0,1083.0,238.439982
2025-01-29 15:30:00-05:00,AAPL,239.07,239.85,238.74,239.315,240542.0,2435.0,239.342556
2025-01-30 09:30:00-05:00,AAPL,238.78,240.77,238.495,239.46,187240.0,1912.0,239.55947
2025-01-30 10:00:00-05:00,AAPL,239.235,239.235,238.16,238.45,129190.0,1366.0,238.675373
2025-01-30 10:30:00-05:00,AAPL,238.46,239.03,238.09,238.09,99094.0,983.0,238.637048
2025-01-30 11:00:00-05:00,AAPL,238.075,238.46,237.245,238.185,92905.0,1046.0,237.947168
2025-01-30 11:30:00-05:00,AAPL,238.185,238.825,238.01,238.745,107804.0,931.0,238.369603
2025-01-30 12:00:00-05:00,AAPL,238.735,238.87,237.825,238.03,63998.0,775.0,238.344204
2025-01-30 12:30:00-05:00,AAPL,238.04,238.52,237.92,238.39,60759.0,755.0,238.216526
2025-01-30 13:00:00-05:00,AAPL,238.425,238.765,238.32,238.44,42828.0,767.0,238.517225
2025-01-30 13:30:00-05:00,AAPL,238.5,239.66,238.45,239.63,65984.0,869.0,239.11407
2025-01-30 14:00:00-05:00,AAPL,239.625,239.625,238.97,239.25,71018.0,824.0,239.222157
2025-01-30 14:30:00-05:00,AAPL,239.235,239.84,239.22,239.815,67222.0,927.0,239.473471
2025-01-30 15:00:00-05:00,AAPL,239.87,240.03,239.46,239.565,80534.0,1019.0,239.798767
2025-01-30 15:30:00-05:00,AAPL,239.565,239.85,237.35,237.53,344136.0,3730.0,238.363201
2025-01-31 09:30:00-05:00,AAPL,247.125,247.19,241.39,241.63,390163.0,3844.0,243.937609
2025-01-31 10:00:00-05:00,AAPL,241.675,243.22,240.56,240.98,195519.0,1971.0,242.106302
2025-01-31 10:30:00-05:00,AAPL,240.835,241.43,240.04,240.925,172447.0,1701.0,240.773069
2025-01-31 11:00:00-05:00,AAPL,240.93,241.11,238.59,238.99,175755.0,2100.0,239.713252
2025-01-31 11:30:00-05:00,AAPL,238.97,240.05,238.8,238.91,83726.0,1240.0,239.410194
2025-01-31 12:00:00-05:00,AAPL,238.94,239.82,238.75,239.76,81668.0,933.0,239.250561
2025-01-31 12:30:00-05:00,AAPL,239.74,239.8,238.31,238.31,79332.0,846.0,239.247054
2025-01-31 13:00:00-05:00,AAPL,238.305,238.53,236.25,236.44,126612.0,1496.0,237.378491
2025-01-31 13:30:00-05:00,AAPL,236.39,236.83,235.11,235.25,102110.0,1299.0,236.123891
2025-01-31 14:00:00-05:00,AAPL,235.25,235.93,234.49,235.12,103575.0,1244.0,235.342905
2025-01-31 14:30:00-05:00,AAPL,235.155,235.255,233.45,234.11,127497.0,1613.0,234.288007
2025-01-31 15:00:00-05:00,AAPL,234.065,234.355,233.57,234.29,126430.0,1403.0,233.892608
2025-01-31 15:30:00-05:00,AAPL,234.305,236.42,233.74,235.96,307765.0,3335.0,235.315502
2025-02-03 09:30:00-05:00,AAPL,229.98,231.82,228.8,228.84,374944.0,3821.0,230.318854
2025-02-03 10:00:00-05:00,AAPL,228.79,229.44,226.64,229.23,274182.0,3028.0,227.822318
2025-02-03 10:30:00-05:00,AAPL,229.25,229.77,227.89,227.89,205379.0,2268.0,229.084427
2025-02-03 11:00:00-05:00,AAPL,227.89,228.4,226.08,226.43,217422.0,2430.0,227.202346
2025-02-03 11:30:00-05:00,AAPL,226.33,227.12,225.7,226.45,178345.0,2101.0,226.512004
2025-02-03 12:00:00-05:00,AAPL,226.33,226.98,225.86,226.4,173625.0,1395.0,226.450351
2025-02-03 12:30:00-05:00,AAPL,226.34,226.98,225.96,226.85,217612.0,1766.0,226.339862
2025-02-03 13:00:00-05:00,AAPL,226.81,227.06,226.245,226.87,114223.0,1236.0,226.807477
2025-02-03 13:30:00-05:00,AAPL,226.91,228.28,226.895,228.24,79460.0,1112.0,227.520202
2025-02-03 14:00:00-05:00,AAPL,228.24,228.825,227.665,228.48,87202.0,1050.0,228.344696
2025-02-03 14:30:00-05:00,AAPL,228.48,229.1,228.31,228.85,57453.0,793.0,228.701072
2025-02-03 15:00:00-05:00,AAPL,228.83,229.16,228.45,228.56,67787.0,990.0,228.868486
2025-02-03 15:30:00-05:00,AAPL,228.595,228.96,227.65,227.92,225467.0,2731.0,228.272072
2025-02-04 09:30:00-05:00,AAPL,227.25,229.17,226.66,228.9,207606.0,2311.0,227.942398
2025-02-04 10:00:00-05:00,AAPL,228.94,230.405,228.645,230.34,123758.0,1382.0,229.379599
2025-02-04 10:30:00-05:00,AAPL,230.36,231.52,230.23,230.53,114586.0,1318.0,230.993992
2025-02-04 11:00:00-05:00,AAPL,230.52,231.05,230.16,231.05,78936.0,929.0,230.518261
2025-02-04 11:30:00-05:00,AAPL,231.12,232.46,231.05,232.17,107473.0,1286.0,231.8604
2025-02-04 12:00:00-05:00,AAPL,232.21,232.78,231.71,231.76,73981.0,1120.0,232.281066
2025-02-04 12:30:00-05:00,AAPL,231.76,232.25,231.4,232.25,76171.0,988.0,231.972723
2025-02-04 13:00:00-05:00,AAPL,232.24,232.38,231.7,232.2,68840.0,920.0,232.013454
2025-02-04 13:30:00-05:00,AAPL,232.16,232.35,231.5,231.505,42585.0,710.0,231.863556
2025-02-04 14:00:00-05:00,AAPL,231.485,232.34,231.37,232.15,78219.0,777.0,232.138696
2025-02-04 14:30:00-05:00,AAPL,232.15,232.75,232.14,232.45,74469.0,1012.0,232.537463
2025-02-04 15:00:00-05:00,AAPL,232.53,232.95,232.22,232.315,105426.0,1210.0,232.615359
2025-02-04 15:30:00-05:00,AAPL,232.27,233.13,232.01,232.81,165804.0,2109.0,232.717637
2025-02-05 09:30:00-05:00,AAPL,228.31,230.605,228.3,230.15,163979.0,1833.0,229.62903
2025-02-05 10:00:00-05:00,AAPL,230.28,230.52,228.435,229.51,131010.0,1449.0,229.147681
2025-02-05 10:30:00-05:00,AAPL,229.545,230.05,228.85,229.53,67378.0,907.0,229.416732
2025-02-05 11:00:00-05:00,AAPL,229.53,230.19,229.29,230.02,43301.0,622.0,229.751426
2025-02-05 11:30:00-05:00,AAPL,230.07,230.815,230.005,230.71,63084.0,797.0,230.26925
2025-02-05 12:00:00-05:00,AAPL,230.715,231.26,230.65,230.69,45899.0,593.0,230.961677
2025-02-05 12:30:00-05:00,AAPL,230.68,230.74,230.05,230.06,40128.0,518.0,230.362155
2025-02-05 13:00:00-05:00,AAPL,230.105,230.15,229.63,229.91,26712.0,417.0,229.912182
2025-02-05 13:30:00-05:00,AAPL,229.875,230.54,229.71,230.54,58266.0,663.0,229.992004
2025-02-05 14:00:00-05:00,AAPL,230.53,231.52,230.495,230.67,53703.0,735.0,230.954192
2025-02-05 14:30:00-05:00,AAPL,230.595,231.32,230.52,231.28,48884.0,600.0,230.97878
2025-02-05 15:00:00-05:00,AAPL,231.32,231.855,231.3,231.78,45848.0,672.0,231.658839
2025-02-05 15:30:00-05:00,AAPL,231.79,232.665,231.15,232.45,132006.0,1937.0,232.045774
2025-02-06 09:30:00-05:00,AAPL,231.325,233.775,230.78,233.52,117273.0,1489.0,232.708226
2025-02-06 10:00:00-05:00,AAPL,233.47,233.49,231.41,231.6,79667.0,1142.0,232.441207
2025-02-06 10:30:00-05:00,AAPL,231.55,232.29,230.45,230.95,73951.0,1065.0,231.290814
2025-02-06 11:00:00-05:00,AAPL,230.9,231.88,230.9,231.54,65921.0,836.0,231.466559
2025-02-06 11:30:00-05:00,AAPL,231.51,231.62,230.92,231.04,35892.0,586.0,231.379134
2025-02-06 12:00:00-05:00,AAPL,230.99,231.5,230.9,231.315,20671.0,427.0,231.217596
2025-02-06 12:30:00-05:00,AAPL,231.36,231.9,231.04,231.79,47933.0,663.0,231.309432
2025-02-06 13:00:00-05:00,AAPL,231.77,232.305,231.76,232.21,49502.0,593.0,232.062725
2025-02-06 13:30:00-05:00,AAPL,232.22,232.48,232.09,232.41,25439.0,472.0,232.286259
2025-02-06 14:00:00-05:00,AAPL,232.41,233.1,232.35,232.845,37411.0,524.0,232.728195
2025-02-06 14:30:00-05:00,AAPL,232.885,232.885,232.1,232.18,79401.0,770.0,232.442061
2025-02-06 15:00:00-05:00,AAPL,232.16,232.325,231.93,232.25,24799.0,425.0,232.129272
2025-02-06 15:30:00-05:00,AAPL,232.315,233.275,231.945,233.175,123948.0,1518.0,232.809122
2025-02-07 09:30:00-05:00,AAPL,232.405,234.0,232.1,232.675,96971.0,1299.0,233.058784
2025-02-07 10:00:00-05:00,AAPL,232.675,232.675,229.91,230.36,116551.0,1478.0,230.776006
2025-02-07 10:30:00-05:00,AAPL,230.285,231.24,229.16,230.385,67263.0,1046.0,230.266535
2025-02-07 11:00:00-05:00,AAPL,230.57,230.57,228.9,229.055,92312.0,1113.0,229.434165
2025-02-07 11:30:00-05:00,AAPL,229.1,229.33,228.57,229.03,59318.0,783.0,229.019687
2025-02-07 12:00:00-05:00,AAPL,228.87,229.35,228.22,228.4,62626.0,989.0,228.958683
2025-02-07 12:30:00-05:00,AAPL,228.48,228.98,228.4,228.72,27895.0,515.0,228.687278
2025-02-07 13:00:00-05:00,AAPL,228.65,229.45,228.635,229.28,37987.0,455.0,229.131746
2025-02-07 13:30:00-05:00,AAPL,229.225,229.48,228.07,228.12,40361.0,579.0,228.684849
2025-02-07 14:00:00-05:00,AAPL,228.08,228.325,227.82,227.88,35230.0,525.0,228.04929
2025-02-07 14:30:00-05:00,AAPL,227.87,228.425,227.8,228.3,40376.0,624.0,228.134793
2025-02-07 15:00:00-05:00,AAPL,228.28,228.58,227.98,228.005,47088.0,675.0,228.292063
2025-02-07 15:30:00-05:00,AAPL,228.0,228.14,227.27,227.68,202660.0,2590.0,227.75557
2025-02-10 09:30:00-05:00,AAPL,229.58,230.46,229.035,229.165,113721.0,1526.0,229.630921
2025-02-10 10:00:00-05:00,AAPL,229.18,230.58,228.815,229.87,71768.0,866.0,229.85093
2025-02-10 10:30:00-05:00,AAPL,229.85,229.895,228.92,229.04,76119.0,823.0,229.516009
2025-02-10 11:00:00-05:00,AAPL,229.025,229.47,228.74,229.43,52706.0,826.0,229.165133
2025-02-10 11:30:00-05:00,AAPL,229.37,229.37,228.79,229.21,38238.0,626.0,229.02603
2025-02-10 12:00:00-05:00,AAPL,229.21,229.24,228.27,228.48,36566.0,516.0,228.552595
2025-02-10 12:30:00-05:00,AAPL,228.58,228.8,228.44,228.665,17649.0,380.0,228.580935
2025-02-10 13:00:00-05:00,AAPL,228.66,228.83,228.375,228.46,15974.0,327.0,228.626469
2025-02-10 13:30:00-05:00,AAPL,228.555,228.69,228.44,228.55,28102.0,448.0,228.547203
2025-02-10 14:00:00-05:00,AAPL,228.49,229.03,228.4,228.72,40433.0,581.0,228.695604
2025-02-10 14:30:00-05:00,AAPL,228.74,228.82,227.93,228.0,60559.0,741.0,228.143711
2025-02-10 15:00:00-05:00,AAPL,228.0,228.04,227.61,227.7,38202.0,531.0,227.832564
2025-02-10 15:30:00-05:00,AAPL,227.715,227.83,227.205,227.66,143426.0,1789.0,227.52738
2025-02-11 09:30:00-05:00,AAPL,228.2,231.89,228.2,230.325,225074.0,2308.0,230.363451
2025-02-11 10:00:00-05:00,AAPL,230.31,233.47,230.22,233.36,159007.0,1872.0,231.612208
2025-02-11 10:30:00-05:00,AAPL,233.34,234.66,232.83,234.29,102135.0,1452.0,233.818302
2025-02-11 11:00:00-05:00,AAPL,234.325,234.68,233.66,234.65,86175.0,1060.0,234.043503
2025-02-11 11:30:00-05:00,AAPL,234.66,235.225,234.245,234.72,79544.0,1158.0,234.776093
2025-02-11 12:00:00-05:00,AAPL,234.74,235.125,233.73,234.555,64048.0,912.0,234.475541
2025-02-11 12:30:00-05:00,AAPL,234.615,234.615,233.92,234.2,40791.0,617.0,234.290041
2025-02-11 13:00:00-05:00,AAPL,234.22,234.43,233.26,233.49,41441.0,634.0,233.754902
2025-02-11 13:30:00-05:00,AAPL,233.585,234.14,233.52,233.82,42166.0,577.0,233.824978
2025-02-11 14:00:00-05:00,AAPL,233.75,233.865,233.13,233.325,35594.0,538.0,233.550463
2025-02-11 14:30:00-05:00,AAPL,233.36,233.53,233.23,233.37,57472.0,737.0,233.396149
2025-02-11 15:00:00-05:00,AAPL,233.44,233.92,232.91,233.12,100729.0,1098.0,233.259637
2025-02-11 15:30:00-05:00,AAPL,233.08,233.265,232.205,232.59,166968.0,2193.0,232.769417
2025-02-12 09:30:00-05:00,AAPL,231.18,232.99,230.765,232.58,142976.0,1698.0,231.857263
2025-02-12 10:00:00-05:00,AAPL,232.565,234.04,231.38,233.43,156548.0,1911.0,232.58231
2025-02-12 10:30:00-05:00,AAPL,233.6,234.82,233.6,234.665,132000.0,1718.0,234.188756
2025-02-12 11:00:00-05:00,AAPL,234.65,235.11,234.0,235.08,104357.0,1508.0,234.550225
2025-02-12 11:30:00-05:00,AAPL,235.07,235.5,234.74,235.34,81811.0,1084.0,235.038893
2025-02-12 12:00:00-05:00,AAPL,235.41,235.61,234.97,235.29,73002.0,966.0,235.335612
2025-02-12 12:30:00-05:00,AAPL,235.27,235.68,234.92,235.68,55492.0,783.0,235.270641
2025-02-12 13:00:00-05:00,AAPL,235.65,235.885,235.1,235.46,53508.0,804.0,235.533641
2025-02-12 13:30:00-05:00,AAPL,235.47,235.88,235.345,235.64,57216.0,714.0,235.582777
2025-02-12 14:00:00-05:00,AAPL,235.66,236.44,235.585,236.21,57033.0,771.0,236.041096
2025-02-12 14:30:00-05:00,AAPL,236.23,236.5,236.08,236.47,63392.0,830.0,236.36856
2025-02-12 15:00:00-05:00,AAPL,236.46,236.65,236.18,236.5,59516.0,826.0,236.376057
2025-02-12 15:30:00-05:00,AAPL,236.435,236.92,235.91,236.83,201524.0,2409.0,236.532185
2025-02-13 09:30:00-05:00,AAPL,236.97,238.935,235.9,236.295,140875.0,1680.0,237.259763
2025-02-13 10:00:00-05:00,AAPL,236.33,238.01,235.6,237.81,102208.0,1344.0,236.587235
2025-02-13 10:30:00-05:00,AAPL,237.88,239.51,237.785,239.27,122134.0,1303.0,238.936256
2025-02-13 11:00:00-05:00,AAPL,239.335,241.58,239.14,240.5,169613.0,1800.0,240.613635
2025-02-13 11:30:00-05:00,AAPL,240.46,240.74,239.82,240.39,75903.0,964.0,240.27407
2025-02-13 12:00:00-05:00,AAPL,240.42,240.835,240.13,240.355,87687.0,822.0,240.539428
2025-02-13 12:30:00-05:00,AAPL,240.36,241.12,240.19,240.69,54069.0,625.0,240.737676
2025-02-13 13:00:00-05:00,AAPL,240.67,241.33,240.32,241.04,65243.0,814.0,240.967338
2025-02-13 13:30:00-05:00,AAPL,241.09,241.59,240.57,241.585,58816.0,893.0,241.032588
2025-02-13 14:00:00-05:00,AAPL,241.52,242.05,241.39,241.76,57326.0,802.0,241.694018
2025-02-13 14:30:00-05:00,AAPL,241.73,242.33,241.645,242.23,40146.0,590.0,241.976498
2025-02-13 15:00:00-05:00,AAPL,242.16,242.205,241.27,241.53,62171.0,624.0,241.728881
2025-02-13 15:30:00-05:00,AAPL,241.44,241.67,241.03,241.49,174606.0,1990.0,241.44092
2025-02-14 09:30:00-05:00,AAPL,241.21,244.405,241.21,244.32,253611.0,2596.0,243.159622
2025-02-14 10:00:00-05:00,AAPL,244.215,245.04,243.865,244.34,212015.0,2304.0,244.49879
2025-02-14 10:30:00-05:00,AAPL,244.345,244.345,243.19,244.255,137747.0,1467.0,243.708045
2025-02-14 11:00:00-05:00,AAPL,244.3,244.3,243.16,243.96,100258.0,1087.0,243.851017
2025-02-14 11:30:00-05:00,AAPL,244.0,244.42,243.71,244.38,74562.0,1020.0,244.051624
2025-02-14 12:00:00-05:00,AAPL,244.37,244.49,243.72,243.81,54369.0,779.0,244.101566
2025-02-14 12:30:00-05:00,AAPL,243.83,244.0,243.345,243.88,44268.0,766.0,243.67051
2025-02-14 13:00:00-05:00,AAPL,243.945,244.285,243.82,244.0,34522.0,479.0,244.027431
2025-02-14 13:30:00-05:00,AAPL,244.05,244.54,244.05,244.19,23915.0,432.0,244.288084
2025-02-14 14:00:00-05:00,AAPL,244.13,244.3,243.96,244.165,39106.0,475.0,244.100855
2025-02-14 14:30:00-05:00,AAPL,244.145,244.35,244.015,244.28,32901.0,484.0,244.21103
2025-02-14 15:00:00-05:00,AAPL,244.14,244.25,243.95,244.11,25094.0,505.0,244.125249
2025-02-14 15:30:00-05:00,AAPL,244.09,245.41,243.98,244.6,186476.0,2291.0,244.741011
2025-02-18 09:30:00-05:00,AAPL,244.12,245.15,242.89,244.88,196764.0,2347.0,244.100863
2025-02-18 10:00:00-05:00,AAPL,244.92,245.08,243.89,244.11,81259.0,1060.0,244.458231
2025-02-18 10:30:00-05:00,AAPL,244.095,244.62,243.95,244.34,71174.0,1072.0,244.240529
2025-02-18 11:00:00-05:00,AAPL,244.32,244.91,244.24,244.71,59589.0,767.0,244.523333
2025-02-18 11:30:00-05:00,AAPL,244.725,245.04,244.37,244.9,48028.0,713.0,244.735159
2025-02-18 12:00:00-05:00,AAPL,244.9,244.9,244.195,244.42,49115.0,633.0,244.442501
2025-02-18 12:30:00-05:00,AAPL,244.45,244.495,243.955,243.975,85602.0,1102.0,244.164483
2025-02-18 13:00:00-05:00,AAPL,243.945,244.11,243.265,243.435,65293.0,962.0,243.784085
2025-02-18 13:30:00-05:00,AAPL,243.46,243.47,242.325,242.62,82423.0,1039.0,242.800688
2025-02-18 14:00:00-05:00,AAPL,242.68,243.09,241.885,243.02,97339.0,1083.0,242.469711
2025-02-18 14:30:00-05:00,AAPL,243.05,243.835,242.975,243.69,81085.0,983.0,243.359486
2025-02-18 15:00:00-05:00,AAPL,243.715,243.835,243.46,243.515,67009.0,973.0,243.625126
2025-02-18 15:30:00-05:00,AAPL,243.6,244.59,243.16,244.45,249063.0,2971.0,243.86158
2025-02-19 09:30:00-05:00,AAPL,244.67,246.0,244.22,245.07,89673.0,995.0,244.906412
2025-02-19 10:00:00-05:00,AAPL,245.08,245.49,243.795,243.92,57876.0,869.0,244.484642
2025-02-19 10:30:00-05:00,AAPL,243.91,244.47,243.27,243.41,73509.0,918.0,243.843738
2025-02-19 11:00:00-05:00,AAPL,243.395,244.4,243.18,244.39,52295.0,750.0,243.887602
2025-02-19 11:30:00-05:00,AAPL,244.31,244.945,244.03,244.815,49668.0,684.0,244.602735
2025-02-19 12:00:00-05:00,AAPL,244.77,245.64,244.755,245.19,54528.0,777.0,245.251032
2025-02-19 12:30:00-05:00,AAPL,245.13,245.27,244.675,244.725,41741.0,559.0,244.911868
2025-02-19 13:00:00-05:00,AAPL,244.73,244.82,244.23,244.7,40508.0,511.0,244.606585
2025-02-19 13:30:00-05:00,AAPL,244.715,245.175,244.55,244.74,39831.0,454.0,244.909571
2025-02-19 14:00:00-05:00,AAPL,244.72,245.07,244.24,244.905,31897.0,737.0,244.803592
2025-02-19 14:30:00-05:00,AAPL,244.875,244.875,244.49,244.84,20077.0,347.0,244.674942
2025-02-19 15:00:00-05:00,AAPL,244.85,245.15,244.67,244.87,44192.0,654.0,244.972043
2025-02-19 15:30:00-05:00,AAPL,244.93,245.07,244.54,244.9,117026.0,1531.0,244.922569
2025-02-20 09:30:00-05:00,AAPL,244.925,246.66,244.68,244.88,97789.0,1433.0,245.712582
2025-02-20 10:00:00-05:00,AAPL,244.995,245.24,244.31,244.73,94112.0,1186.0,244.898822
2025-02-20 10:30:00-05:00,AAPL,244.75,245.345,244.665,245.04,62168.0,991.0,244.965404
2025-02-20 11:00:00-05:00,AAPL,245.12,246.65,245.09,246.13,79905.0,1104.0,246.061957
2025-02-20 11:30:00-05:00,AAPL,246.13,246.16,245.1,245.275,55603.0,815.0,245.710706
2025-02-20 12:00:00-05:00,AAPL,245.265,246.45,245.04,246.35,79392.0,1056.0,246.099336
2025-02-20 12:30:00-05:00,AAPL,246.37,246.41,245.34,245.35,54485.0,791.0,245.901224
2025-02-20 13:00:00-05:00,AAPL,245.34,245.81,245.17,245.44,53312.0,816.0,245.485275
2025-02-20 13:30:00-05:00,AAPL,245.43,245.56,245.03,245.36,43638.0,663.0,245.368543
2025-02-20 14:00:00-05:00,AAPL,245.33,245.58,245.2,245.255,37052.0,641.0,245.400506
2025-02-20 14:30:00-05:00,AAPL,245.255,245.75,244.88,245.41,51674.0,709.0,245.267315
2025-02-20 15:00:00-05:00,AAPL,245.345,245.74,245.28,245.64,52112.0,782.0,245.498292
2025-02-20 15:30:00-05:00,AAPL,245.6,245.96,245.365,245.84,169408.0,2066.0,245.767823
2025-02-21 09:30:00-05:00,AAPL,245.91,246.91,245.5,245.705,90892.0,1524.0,245.990687
2025-02-21 10:00:00-05:00,AAPL,245.47,246.01,245.24,245.78,97160.0,1492.0,245.741819
2025-02-21 10:30:00-05:00,AAPL,245.795,245.92,245.23,245.8,107430.0,1372.0,245.528396
2025-02-21 11:00:00-05:00,AAPL,245.9,247.41,245.88,247.085,105338.0,1368.0,246.641962
2025-02-21 11:30:00-05:00,AAPL,247.07,247.49,246.66,247.015,76914.0,1134.0,247.044251
